LRK nummer,datum_inspectie,type onderzoek,kleur vestiging,actuele_naam_oko,aantal_kindplaatsen,vve,inschrijfdatum,opvanglocatie_adres,opvanglocatie_postcode,opvanglocatie_woonplaats,longitude,latitude,naam_houder,kvk_nummer_houder,rechtsvorm_houder,houder_adres,houder_postcode,houder_woonplaats,houder_buitenland,correspondentie_adres,correspondentie_postcode,correspondentie_woonplaats,correspondentie_buitenland,contact_persoon,contact_telefoon,contact_emailadres,contact_website,kvkvestiging,houder.href,houder.text,houdervanaf,url
123753818,07/02/2013,Jaarlijks inspectiebezoek,groen,Greenkidzz,16,Ja,02/18/2011,Aalsmeerweg 19 H,1059AA,Amsterdam,4.8497069,52.3503617,De Toverster B.V.,59096497,BV,Aalsmeerweg 19H ,1059AA,AMSTERDAM,,Aalsmeerweg 19 ,1059AA,AMSTERDAM,,mw. A. Fazazi,06 14913048',info@detoverster.nl,http://www.detoverster.nl,20679475,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=13750&currentPage=0,De Toverster B.V.,03/06/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=72877
123753818,07/22/2014,Jaarlijks inspectiebezoek,groen,Greenkidzz,16,Ja,02/18/2011,Aalsmeerweg 19 H,1059AA,Amsterdam,4.8497069,52.3503617,De Toverster B.V.,59096497,BV,Aalsmeerweg 19H ,1059AA,AMSTERDAM,,Aalsmeerweg 19 ,1059AA,AMSTERDAM,,mw. A. Fazazi,06 14913048',info@detoverster.nl,http://www.detoverster.nl,20679475,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=13750&currentPage=0,De Toverster B.V.,03/06/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=72877
123753818,01/13/2015,Jaarlijks inspectiebezoek,groen,Greenkidzz,16,Ja,02/18/2011,Aalsmeerweg 19 H,1059AA,Amsterdam,4.8497069,52.3503617,De Toverster B.V.,59096497,BV,Aalsmeerweg 19H ,1059AA,AMSTERDAM,,Aalsmeerweg 19 ,1059AA,AMSTERDAM,,mw. A. Fazazi,06 14913048',info@detoverster.nl,http://www.detoverster.nl,20679475,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=13750&currentPage=0,De Toverster B.V.,03/06/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=72877
383304180,02/23/2015,Jaarlijks inspectiebezoek,geel,Mijn Blokje,16,Nee,12/23/2013,Haarlemmermeerstraat 40 ,1058KB,Amsterdam,4.8501147,52.3566463,Azalam,34391953,Eenmanszaak,,,,,Haarlemmermeerstraat 40 ,1058KB,AMSTERDAM,,O. El Bardai / P. Klompalberts,06 42618475 / 06 40247881',info@mijn-blokje.nl,http://www.mijn-blokje.nl,28264231,,,11/15/2013,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=111385
563548642,11/07/2013,Jaarlijks inspectiebezoek,oranje,Kinderdagverblijf Jurrina,9,Nee,04/26/2012,Haarlemmermeerstraat 166 ,1058KK,Amsterdam,4.8501577,52.3518829,Plas-Bos,53559754,Eenmanszaak,,,,,Haarlemmermeerstraat 166 ,1058KK,AMSTERDAM,,Jurrina Plas,06 200659754',kinderdagverblijf-jurrina@hotmail.com,,23431253,,,03/20/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=89042
563548642,09/11/2014,Jaarlijks inspectiebezoek,geel,Kinderdagverblijf Jurrina,9,Nee,04/26/2012,Haarlemmermeerstraat 166 ,1058KK,Amsterdam,4.8501577,52.3518829,Plas-Bos,53559754,Eenmanszaak,,,,,Haarlemmermeerstraat 166 ,1058KK,AMSTERDAM,,Jurrina Plas,06 200659754',kinderdagverblijf-jurrina@hotmail.com,,23431253,,,03/20/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=89042
563548642,05/08/2015,Jaarlijks inspectiebezoek,geel,Kinderdagverblijf Jurrina,9,Nee,04/26/2012,Haarlemmermeerstraat 166 ,1058KK,Amsterdam,4.8501577,52.3518829,Plas-Bos,53559754,Eenmanszaak,,,,,Haarlemmermeerstraat 166 ,1058KK,AMSTERDAM,,Jurrina Plas,06 200659754',kinderdagverblijf-jurrina@hotmail.com,,23431253,,,03/20/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=89042
313072723,09/05/2013,Jaarlijks inspectiebezoek,geel,Lilly Fee,8,Nee,12/15/2011,Haarlemmermeerstraat 113 H,1058JV,Amsterdam,4.8505773,52.3536466,Azirar-Laksir,63255340,Eenmanszaak,,,,,Bankastraat 1R ,1094CZ,Amsterdam,,De heer H. Mouhmouh,06 36280968',h.mouhmouh@chello.nl,,23643498,,,08/01/2015,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=83410
313072723,07/31/2014,Jaarlijks inspectiebezoek,geel,Lilly Fee,8,Nee,12/15/2011,Haarlemmermeerstraat 113 H,1058JV,Amsterdam,4.8505773,52.3536466,Azirar-Laksir,63255340,Eenmanszaak,,,,,Bankastraat 1R ,1094CZ,Amsterdam,,De heer H. Mouhmouh,06 36280968',h.mouhmouh@chello.nl,,23643498,,,08/01/2015,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=83410
313072723,04/22/2015,Jaarlijks inspectiebezoek,geel,Lilly Fee,8,Nee,12/15/2011,Haarlemmermeerstraat 113 H,1058JV,Amsterdam,4.8505773,52.3536466,Azirar-Laksir,63255340,Eenmanszaak,,,,,Bankastraat 1R ,1094CZ,Amsterdam,,De heer H. Mouhmouh,06 36280968',h.mouhmouh@chello.nl,,23643498,,,08/01/2015,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=83410
803871594,05/30/2013,Jaarlijks inspectiebezoek,geel,Kinderopvang Basja,56,Nee,06/13/2012,Sloterkade 150 H,1058HN,Amsterdam,4.8519985,52.3513525,Smallsteps B.V.,60901934,BV,Postbus 586,7550AN,Hengelo,,Nieuwe Looiersdwarsstraat 9 ,1017TZ,AMSTERDAM,,Afdeling Huisvesting,074 2557000',huisvesting@smallsteps.info,http://www.smallsteps.info,19508867,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14441&currentPage=0,Smallsteps B.V.,09/24/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=90859
803871594,04/17/2014,Jaarlijks inspectiebezoek,groen,Kinderopvang Basja,56,Nee,06/13/2012,Sloterkade 150 H,1058HN,Amsterdam,4.8519985,52.3513525,Smallsteps B.V.,60901934,BV,Postbus 586,7550AN,Hengelo,,Nieuwe Looiersdwarsstraat 9 ,1017TZ,AMSTERDAM,,Afdeling Huisvesting,074 2557000',huisvesting@smallsteps.info,http://www.smallsteps.info,19508867,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14441&currentPage=0,Smallsteps B.V.,09/24/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=90859
803871594,02/09/2015,Jaarlijks inspectiebezoek,geel,Kinderopvang Basja,56,Nee,06/13/2012,Sloterkade 150 H,1058HN,Amsterdam,4.8519985,52.3513525,Smallsteps B.V.,60901934,BV,Postbus 586,7550AN,Hengelo,,Nieuwe Looiersdwarsstraat 9 ,1017TZ,AMSTERDAM,,Afdeling Huisvesting,074 2557000',huisvesting@smallsteps.info,http://www.smallsteps.info,19508867,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14441&currentPage=0,Smallsteps B.V.,09/24/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=90859
168313868,05/29/2012,Jaarlijks inspectiebezoek,rood,KDV 'Kleintje-Zuid' B.V.,64,Nee,01/01/2010,Afroditekade 210A ,1076DZ,Amsterdam,4.8524393,52.3452423,KDV 'Kleintje-Zuid' B.V.,34264062,BV,Afroditekade 210A ,1076DZ,AMSTERDAM,,Afroditekade 210A ,1076DZ,AMSTERDAM,,Anne-Pauline Das- van Harmelen,020 8203471',info@kleintjezuid.nl,http://www.kleintjezuid.nl,19907591,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3864&currentPage=0,"KDV ""Kleintje-Zuid"" B.V.",01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30756
168313868,06/04/2013,Jaarlijks inspectiebezoek,geel,KDV 'Kleintje-Zuid' B.V.,64,Nee,01/01/2010,Afroditekade 210A ,1076DZ,Amsterdam,4.8524393,52.3452423,KDV 'Kleintje-Zuid' B.V.,34264062,BV,Afroditekade 210A ,1076DZ,AMSTERDAM,,Afroditekade 210A ,1076DZ,AMSTERDAM,,Anne-Pauline Das- van Harmelen,020 8203471',info@kleintjezuid.nl,http://www.kleintjezuid.nl,19907591,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3864&currentPage=0,"KDV ""Kleintje-Zuid"" B.V.",01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30756
168313868,06/04/2014,Jaarlijks inspectiebezoek,geel,KDV 'Kleintje-Zuid' B.V.,64,Nee,01/01/2010,Afroditekade 210A ,1076DZ,Amsterdam,4.8524393,52.3452423,KDV 'Kleintje-Zuid' B.V.,34264062,BV,Afroditekade 210A ,1076DZ,AMSTERDAM,,Afroditekade 210A ,1076DZ,AMSTERDAM,,Anne-Pauline Das- van Harmelen,020 8203471',info@kleintjezuid.nl,http://www.kleintjezuid.nl,19907591,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3864&currentPage=0,"KDV ""Kleintje-Zuid"" B.V.",01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30756
148241992,07/25/2012,Jaarlijks inspectiebezoek,groen,AKROS Kinderdagverblijf De Sneeuwbes,78,Nee,01/01/2010,Arubastraat 14 ,1058VE,Amsterdam,4.8524793,52.3601982,Akros Kinderopvang,34217971,BV,Balboastraat 20 b4,1057VW,AMSTERDAM,,Arubastraat 14 ,1058VE,AMSTERDAM,,,020-5158171',sneeuwbes@akros.nl,,20631855,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3848&currentPage=0,Akros Kinderopvang,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31878
148241992,05/15/2013,Jaarlijks inspectiebezoek,groen,AKROS Kinderdagverblijf De Sneeuwbes,78,Nee,01/01/2010,Arubastraat 14 ,1058VE,Amsterdam,4.8524793,52.3601982,Akros Kinderopvang,34217971,BV,Balboastraat 20 b4,1057VW,AMSTERDAM,,Arubastraat 14 ,1058VE,AMSTERDAM,,,020-5158171',sneeuwbes@akros.nl,,20631855,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3848&currentPage=0,Akros Kinderopvang,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31878
148241992,03/07/2014,Jaarlijks inspectiebezoek,groen,AKROS Kinderdagverblijf De Sneeuwbes,78,Nee,01/01/2010,Arubastraat 14 ,1058VE,Amsterdam,4.8524793,52.3601982,Akros Kinderopvang,34217971,BV,Balboastraat 20 b4,1057VW,AMSTERDAM,,Arubastraat 14 ,1058VE,AMSTERDAM,,,020-5158171',sneeuwbes@akros.nl,,20631855,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3848&currentPage=0,Akros Kinderopvang,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31878
148241992,04/20/2015,Jaarlijks inspectiebezoek,groen,AKROS Kinderdagverblijf De Sneeuwbes,78,Nee,01/01/2010,Arubastraat 14 ,1058VE,Amsterdam,4.8524793,52.3601982,Akros Kinderopvang,34217971,BV,Balboastraat 20 b4,1057VW,AMSTERDAM,,Arubastraat 14 ,1058VE,AMSTERDAM,,,020-5158171',sneeuwbes@akros.nl,,20631855,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3848&currentPage=0,Akros Kinderopvang,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31878
990291856,02/04/2014,Jaarlijks inspectiebezoek,geel,Kinderdagverblijf De Bofkontjes,16,Nee,10/06/2010,Schinkelkade 37 H,1075VJ,Amsterdam,4.8532583,52.3516181,De Bofkontjes,34392071,VOF,Schinkelkade 37 hs,1075VJ,AMSTERDAM,,Schinkelkade 37 H,1075VJ,Amsterdam,,Mevrouw A. Ahaddouch,06 42411325',info@debofkontjes.nl,http://ww.kdv-debofkontjes.nl,9434070,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=4473&currentPage=0,De Bofkontjes,09/07/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=50400
990291856,01/15/2015,Jaarlijks inspectiebezoek,geel,Kinderdagverblijf De Bofkontjes,16,Nee,10/06/2010,Schinkelkade 37 H,1075VJ,Amsterdam,4.8532583,52.3516181,De Bofkontjes,34392071,VOF,Schinkelkade 37 hs,1075VJ,AMSTERDAM,,Schinkelkade 37 H,1075VJ,Amsterdam,,Mevrouw A. Ahaddouch,06 42411325',info@debofkontjes.nl,http://ww.kdv-debofkontjes.nl,9434070,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=4473&currentPage=0,De Bofkontjes,09/07/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=50400
155294301,11/11/2013,Jaarlijks inspectiebezoek,geel,Kindercentrum Wereldkids,20,Nee,03/10/2011,Eerste Schinkelstraat 43 H,1075TW,Amsterdam,4.8537281,52.3536221,WereldKids Amsterdam B.V.,34203123,BV,Kwakersstraat 22 H,1053WD,Amsterdam,,Kwakersstraat 22 hs,1053WD,AMSTERDAM,,,020 4892327',info@wereldkidsamsterdam.nl,http://www.wereldkidsamsterdam.nl,21883548,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3938&currentPage=0,WereldKids Amsterdam B.V.,01/31/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=74564
155294301,08/28/2014,Jaarlijks inspectiebezoek,geel,Kindercentrum Wereldkids,20,Nee,03/10/2011,Eerste Schinkelstraat 43 H,1075TW,Amsterdam,4.8537281,52.3536221,WereldKids Amsterdam B.V.,34203123,BV,Kwakersstraat 22 H,1053WD,Amsterdam,,Kwakersstraat 22 hs,1053WD,AMSTERDAM,,,020 4892327',info@wereldkidsamsterdam.nl,http://www.wereldkidsamsterdam.nl,21883548,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3938&currentPage=0,WereldKids Amsterdam B.V.,01/31/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=74564
953314583,03/14/2013,Jaarlijks inspectiebezoek,groen,"Quality First, We Care, Day Care!",37,Nee,11/15/2011,Admiraal De Ruijterweg 348 H,1055NA,Amsterdam,4.8537665,52.3813706,"Quality First, We Care Day Care B.V.",50829157,BV,Emanzana 26 ,1103AV,AMSTERDAM ZUIDOOST,,Admiraal de Ruijterweg 348 hs,1055NA,AMSTERDAM,,Ebru Baskan,06 28061249',,,20747276,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=8484&currentPage=0,"Quality First, We Care Day Care B.V.",09/08/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=82230
953314583,09/19/2014,Jaarlijks inspectiebezoek,geel,"Quality First, We Care, Day Care!",37,Nee,11/15/2011,Admiraal De Ruijterweg 348 H,1055NA,Amsterdam,4.8537665,52.3813706,"Quality First, We Care Day Care B.V.",50829157,BV,Emanzana 26 ,1103AV,AMSTERDAM ZUIDOOST,,Admiraal de Ruijterweg 348 hs,1055NA,AMSTERDAM,,Ebru Baskan,06 28061249',,,20747276,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=8484&currentPage=0,"Quality First, We Care Day Care B.V.",09/08/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=82230
100178376,03/20/2014,Jaarlijks inspectiebezoek,geel,KDV Plons,97,Nee,03/07/2013,Veerstraat 48 ,1075SW,Amsterdam,4.8538611,52.3514952,Stichting Kinderopvang Humanitas,41208044,Stichting,Postbus 591,6400AN,HEERLEN,,Veerstraat 48 ,1075SW,Amsterdam,,PJ de Koster,033-2018000',kdvplons@kinderopvanghumanitas.nl,http://www.kinderopvanghumanitas.nl,6604862,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=1319&currentPage=0,Stichting Kinderopvang Humanitas,11/23/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=100597
100178376,01/15/2015,Jaarlijks inspectiebezoek,oranje,KDV Plons,97,Nee,03/07/2013,Veerstraat 48 ,1075SW,Amsterdam,4.8538611,52.3514952,Stichting Kinderopvang Humanitas,41208044,Stichting,Postbus 591,6400AN,HEERLEN,,Veerstraat 48 ,1075SW,Amsterdam,,PJ de Koster,033-2018000',kdvplons@kinderopvanghumanitas.nl,http://www.kinderopvanghumanitas.nl,6604862,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=1319&currentPage=0,Stichting Kinderopvang Humanitas,11/23/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=100597
191759053,12/18/2012,Jaarlijks inspectiebezoek,rood,Kinderopvang 't Zonnehoekje B.V.,14,Nee,01/14/2010,Paramaribostraat 43 H,1058VG,Amsterdam,4.8542509,52.3605743,Kinderopvang 't Zonnehoekje B.V.,34225103,BV,Baden Powellweg 70 ,1069LK,AMSTERDAM,,Evertsweertplantsoen 3a ,1069RK,AMSTERDAM,,,020-4865474',,,2085380,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3956&currentPage=0,Kinderopvang 't Zonnehoekje B.V.,01/13/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32099
191759053,12/12/2013,Jaarlijks inspectiebezoek,oranje,Kinderopvang 't Zonnehoekje B.V.,14,Nee,01/14/2010,Paramaribostraat 43 H,1058VG,Amsterdam,4.8542509,52.3605743,Kinderopvang 't Zonnehoekje B.V.,34225103,BV,Baden Powellweg 70 ,1069LK,AMSTERDAM,,Evertsweertplantsoen 3a ,1069RK,AMSTERDAM,,,020-4865474',,,2085380,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3956&currentPage=0,Kinderopvang 't Zonnehoekje B.V.,01/13/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32099
191759053,11/19/2014,Jaarlijks inspectiebezoek,oranje,Kinderopvang 't Zonnehoekje B.V.,14,Nee,01/14/2010,Paramaribostraat 43 H,1058VG,Amsterdam,4.8542509,52.3605743,Kinderopvang 't Zonnehoekje B.V.,34225103,BV,Baden Powellweg 70 ,1069LK,AMSTERDAM,,Evertsweertplantsoen 3a ,1069RK,AMSTERDAM,,,020-4865474',,,2085380,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3956&currentPage=0,Kinderopvang 't Zonnehoekje B.V.,01/13/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32099
129556609,12/22/2013,Jaarlijks inspectiebezoek,rood,Mijn Blokje,40,Nee,04/10/2012,Baarsjesweg 311 H,1058AH,Amsterdam,4.8547693,52.3583393,Azalam,34391953,Eenmanszaak,,,,,Baarsjesweg 311 H,1058AH,Amsterdam,,De heer H. Azalam,020 7552488',info@mijn-blokje.nl,http://www.mijn-blokje.nl,24241547,,,01/02/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=87733
129556609,11/22/2013,Jaarlijks inspectiebezoek,grijs,Mijn Blokje,40,Nee,04/10/2012,Baarsjesweg 311 H,1058AH,Amsterdam,4.8547693,52.3583393,Azalam,34391953,Eenmanszaak,,,,,Baarsjesweg 311 H,1058AH,Amsterdam,,De heer H. Azalam,020 7552488',info@mijn-blokje.nl,http://www.mijn-blokje.nl,24241547,,,01/02/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=87733
129556609,09/23/2014,Jaarlijks inspectiebezoek,geel,Mijn Blokje,40,Nee,04/10/2012,Baarsjesweg 311 H,1058AH,Amsterdam,4.8547693,52.3583393,Azalam,34391953,Eenmanszaak,,,,,Baarsjesweg 311 H,1058AH,Amsterdam,,De heer H. Azalam,020 7552488',info@mijn-blokje.nl,http://www.mijn-blokje.nl,24241547,,,01/02/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=87733
100248640,11/20/2012,Jaarlijks inspectiebezoek,groen,2 Voices-Parkside,52,Nee,01/01/2010,Zocherstraat 68 ,1054MA,Amsterdam,4.8552671,52.3566426,2 Voices B.V.,55449417,BV,Cornelis Anthoniszstraat 20 hs,1071VT,AMSTERDAM,,Zocherstraat 68 ,1054MA,AMSTERDAM,,,020-6185132',,,17256,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=10734&currentPage=0,2 Voices B.V.,09/14/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30806
100248640,10/23/2013,Jaarlijks inspectiebezoek,geel,2 Voices-Parkside,52,Nee,01/01/2010,Zocherstraat 68 ,1054MA,Amsterdam,4.8552671,52.3566426,2 Voices B.V.,55449417,BV,Cornelis Anthoniszstraat 20 hs,1071VT,AMSTERDAM,,Zocherstraat 68 ,1054MA,AMSTERDAM,,,020-6185132',,,17256,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=10734&currentPage=0,2 Voices B.V.,09/14/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30806
100248640,12/09/2014,Jaarlijks inspectiebezoek,groen,2 Voices-Parkside,52,Nee,01/01/2010,Zocherstraat 68 ,1054MA,Amsterdam,4.8552671,52.3566426,2 Voices B.V.,55449417,BV,Cornelis Anthoniszstraat 20 hs,1071VT,AMSTERDAM,,Zocherstraat 68 ,1054MA,AMSTERDAM,,,020-6185132',,,17256,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=10734&currentPage=0,2 Voices B.V.,09/14/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30806
105772185,06/27/2012,Jaarlijks inspectiebezoek,groen,AKROS Kinderdagverblijf De Pionier,78,Ja,01/01/2010,Admiralengracht 301 ,1056EB,Amsterdam,4.8552837,52.3736295,Akros Kinderopvang,34217971,BV,Balboastraat 20 b4,1057VW,AMSTERDAM,,Admiralengracht 301 ,1056EB,AMSTERDAM,,,020-6831113',pionier@akros-amsterdam.nl,,20631979,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3848&currentPage=0,Akros Kinderopvang,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31883
105772185,06/13/2013,Jaarlijks inspectiebezoek,geel,AKROS Kinderdagverblijf De Pionier,78,Ja,01/01/2010,Admiralengracht 301 ,1056EB,Amsterdam,4.8552837,52.3736295,Akros Kinderopvang,34217971,BV,Balboastraat 20 b4,1057VW,AMSTERDAM,,Admiralengracht 301 ,1056EB,AMSTERDAM,,,020-6831113',pionier@akros-amsterdam.nl,,20631979,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3848&currentPage=0,Akros Kinderopvang,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31883
105772185,04/08/2014,Jaarlijks inspectiebezoek,groen,AKROS Kinderdagverblijf De Pionier,78,Ja,01/01/2010,Admiralengracht 301 ,1056EB,Amsterdam,4.8552837,52.3736295,Akros Kinderopvang,34217971,BV,Balboastraat 20 b4,1057VW,AMSTERDAM,,Admiralengracht 301 ,1056EB,AMSTERDAM,,,020-6831113',pionier@akros-amsterdam.nl,,20631979,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3848&currentPage=0,Akros Kinderopvang,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31883
648581512,05/29/2015,Jaarlijks inspectiebezoek,geel,Oya's Childcare,83,Nee,06/11/2014,IJsbaanpad 8 ,1076CV,Amsterdam,4.8553782,52.3415039,Oya's B.V.,55439918,BV,IJsbaanpad 8 ,1076CV,AMSTERDAM,,,,,,Oya Yavaz,020 7058040',oya@oyas.nl,http://www.oyas.nl,25097806,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14112&currentPage=0,Oya's B.V.,04/08/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=116058
