"word","count"
"Migratiesaldo_59","1"
"TotaleBevolkingsgroei_60","1"
"TotaleBevolkingsgroeiRelatief_61","1"
"Levendgeborenen_62","1"
"LevendgeborenenGeslachtsverhouding_63","1"
"LevendgeborenenRelatief_64","1"
"GemiddeldKindertalPerVrouw_65","1"
"TotaalLevendgeborenen_66","1"
"JongerDan20Jaar_67","1"
"k_20Tot25Jaar_68","1"
"k_25Tot30Jaar_69","1"
"k_30JaarOfOuder_70","1"
"k_1eKind_71","1"
"k_2eKind_72","1"
"k_3eKind_73","1"
"k_4eEnVolgendKind_74","1"
"LevendgeborenenMoederNietGehuwd_75","1"
"Overledenen_76","1"
"OverledenenRelatief_77","1"
"OverledenenGeslachtsverhouding_78","1"
"LevensverwachtingBijGeboorteMannen_79","1"
"LevensverwachtingBijGeboorteVrouwen_80","1"
"k_28OfMeerWekenRelatief_81","1"
"k_24OfMeerWekenRelatief_82","1"
"PerinataleSterfte24_83","1"
"PerinataleSterfte24Relatief_84","1"
"PerinataleSterfte28_85","1"
"PerinataleSterfte28Relatief_86","1"
"Sterfte4WekenNaDeGeboorte_87","1"
"Sterfte4WekenNaDeGeboorteRela_88","1"
"Sterfte1JaarNaDeGeboorte_89","1"
"Sterfte1JaarNaDeGeboorteRela_90","1"
"k_1Tot5Jaar_91","1"
"k_5Tot15Jaar_92","1"
"k_15Tot45Jaar_93","1"
"k_45Tot65Jaar_94","1"
"k_65Tot80Jaar_95","1"
"k_80JaarOfOuder_96","1"
"TotaalOverledenen_97","1"
"TotaalInfectieEnParasitaireZiekten_98","1"
"Tuberculose_99","1"
"TotaalKanker_100","1"
"KankerAanSpijsverteringsorganen_101","1"
"KankerAanAdemhalingsorganen_102","1"
"Borstkanker_103","1"
"TotaalZiektenVanHartEnVaatstelsel_104","1"
"ZiektenVanDeKransvaten_105","1"
"Hersenvaatletsels_106","1"
"Griep_107","1"
"Cara_108","1"
"ZiektenVanSpijsverteringsorganen_109","1"
"TotaalZktnUrinewegenEnGeslachtso_110","1"
"NierontstekingAandAanNierbuisjes_111","1"
"ComplZwSchapBevallingEnKraambed_112","1"
"AangeborenAfwijkingen_113","1"
"TotaalOngevallenVergiftEnGeweld_114","1"
"Vervoersongevallen_115","1"
"AccidenteleVal_116","1"
"AccidenteleVerdrinking_117","1"
"Zelfdodingen_118","1"
"ZelfdodingenRelatief_119","1"
"ZelfdodingenMannen_120","1"
"ZelfdodingenVrouwen_121","1"
"BinnenGemeentenVerhuisdePersonen_122","1"
"TotaalPersonen_123","1"
"TotaalPersonenRelatief_124","1"
"BinnenEenZelfdeProvincieRelatief_125","1"
"InGezinsverbandTot2010Relatief_126","1"
"TotaalImmigratie_127","1"
"Nederlands_128","1"
"TotaalNietNederlands_129","1"
"EuropeseUnieExclusiefNederland_130","1"
"Marokkaans_131","1"
"Turks_132","1"
"TotaalEmigratieExclusiefAdministra_133","1"
"Nederlands_134","1"
"TotaalNietNederlands_135","1"
"EuropeseUnieExclusiefNederland_136","1"
"Marokkaans_137","1"
"Turks_138","1"
"TotaalImmigratie_139","1"
"Nederland_140","1"
"EuropeseUnieExclusiefNederland_141","1"
"Indonesie_142","1"
"SurinameEnDeNederlandseAntillen_143","1"
"Suriname_144","2"
"NederlandseAntillen_145","1"
"Marokko_146","1"
"Turkije_147","1"
"SpecifiekeEmigratiegebieden_148","1"
"TotaalEmigratieExclusiefAdministra_149","1"
"Nederland_150","1"
"EuropeseUnieExclusiefNederland_151","1"
"Indonesie_152","1"
"SurinameEnDeNederlandseAntillen_153","1"
"Suriname_154","2"
"NederlandseAntillen_155","1"
"Marokko_156","2"
"Turkije_157","1"
"SpecifiekeEmigratiegebieden_158","1"
"TotaalImmigratie_159","1"
"EuropeseUnieExclusiefNederland_160","1"
"IndonesieSurinameNederlandseAnt_161","1"
"SurinameNederlandseAntillen_162","1"
"Indonesie_163","1"
"Suriname_164","2"
"NederlandseAntillen_165","1"
"Marokko_166","1"
"Turkije_167","2"
"SpecifiekeEmigratiegebieden_168","1"
"TotaalEmigratieExclusiefAdministra_169","1"
"EuropeseUnieExclusiefNederland_170","1"
"IndonesieSurinameNederlandseAnt_171","1"
"SurinameNederlandseAntillen_172","1"
"Indonesie_173","1"
"Suriname_174","2"
"NederlandseAntillen_175","1"
"Marokko_176","1"
"Turkije_177","1"
"SpecifiekeEmigratiegebieden_178","1"
"Huwelijkssluitingen_179","1"
"HuwelijkssluitingenPer1000Inwoners_180","1"
"HuwelijkssluitingenPer1000NietGe_181","1"
"BeidePartners1eMaalHuwendRelatief_182","1"
"GemiddeldeLeeftijdHuwendeMannen_183","1"
"GemiddeldeLeeftijdHuwendeVrouwen_184","1"
"Huwelijksontbindingen_185","1"
"HuwelijksontbindingenPer1000Inwoners_186","1"
"HuwelijksontbindingenPer1000Echtp_187","1"
"Echtscheidingen_188","1"
"EchtscheidingenPer1000Echtparen_189","1"
"GemiddeldeLeeftijdMannen_190","1"
"GemiddeldeLeeftijdVrouwen_191","1"
"GemiddeldeHuwelijksduur_192","1"
"DoorOverlijdenVanDeManRelatief_193","1"
"DoorOverlijdenVanDeVrouwRelatief_194","1"
"SaldoWijzigingenVanNationaliteit_195","1"
"Naturalisatie_196","1"
"NaturalisatieRelatief_197","1"
"AmerikaanseDollar_1","1"
"AustralischeDollar_2","1"
"BritsePondSterling_3","1"
"CanadeseDollar_4","1"
"DeenseKroon_5","1"
"HongaarseForint_6","1"
"HongKongDollar_7","1"
"JapanseYen_8","1"
"NieuwZeelandseDollar_9","1"
"NoorseKroon_10","1"
"PoolseZloty_11","1"
"SloveenseTolar_12","1"
"TsjechischeKroon_13","1"
"ZuidAfrikaanseRand_14","1"
"ZweedseKroon_15","1"
"ZwitserseFrank_16","1"
"InEnUitvoer","4"
"Landgroepen","1"
"TotaalRegistratieEnBijschatting_1","1"
"Registratiewaarde_2","1"
"RegistratieAandeel_3","1"
"BijschattingWaarde_4","1"
"BijschattingAandeel_5","1"
"TotaleProductiewaarde_1","1"
"PlantaardigeProductenTotaal_2","1"
"GranenTotaal_3","1"
"ZachteTarwe_4","1"
"Brouwgerst_5","1"
"HakvruchtenExclPootaardappTotaal_6","1"
"ConsumptieAardappelen_7","1"
"Suikerbieten_8","1"
"Zetmeelaardappelen_9","1"
"FruitTotaal_10","1"
"Appelen_11","1"
"Peren_12","1"
"Aardbeien_13","1"
"Groenten_14","1"
"ZaaizaadEnPootgoedTotaal_15","1"
"Pootaardappelen_16","1"
"Landbouwzaden_17","1"
"Tuinbouwzaden_18","1"
"OverigePlantmaterialenTuinbouw_19","1"
"BloemenBoomkwekerijproductenTotaal_20","1"
"Bloembollen_21","1"
"SnijbloemenTotaal_22","1"
"Anjer_23","1"
"ChrysantenTros_24","1"
"Cymbidium_25","1"
"Fresia_26","1"
"Gerbera_27","1"
"Lelie_28","1"
"Roos_29","1"
"Tulp_30","1"
"OverigeSnijbloemen_31","1"
"Potplanten_32","1"
"PlantBoomkwekerijproducten_33","1"
"RuwvoedersEnOvPlantProdTotaal_34","1"
"Ruwvoeders_35","1"
"OverigePlantaardigeProducten_36","1"
"DierenEnDierlijkeProductenTotaal_37","1"
"SlachtveeTotaal_38","1"
"SlachtrunderenTotaal_39","1"
"Slachtstieren_40","1"
"Slachtkoeien_41","1"
"Vleeskalveren_42","1"
"Slachtvarkens_43","1"
"Wolvee_44","1"
"PluimveeTotaal_45","1"
"VleeskuikensEnKalkoenen_46","1"
"Slachtkippen_47","1"
"OverigeSlachtdieren_48","1"
"Melk_49","1"
"Eieren_50","1"
"OverigeOpbrengstenTotaal_51","1"
"VerhuurMelkquotum_52","1"
"OverigeDierlProductInclBoerenkaas_53","1"
"GoederenDienstenEnInvestTotaal_54","1"
"ZaaizaadEnPootgoedTotaal_55","1"
"Landbouwzaden_56","1"
"Aardappelpootgoed_57","1"
"TuinbouwzadenEnPlantgoed_58","1"
"EnergieEnSmeermiddelenTotaal_59","1"
"Verwarming_60","1"
"Aandrijving_61","1"
"Elektriciteit_62","1"
"OlieEnSmeermiddelen_63","1"
"KunstmestTotaal_64","1"
"Stikstofmeststoffen_65","1"
"Fosfaatmeststoffen_66","1"
"Kalimeststoffen_67","1"
"Kalkmeststoffen_68","1"
"Mengmeststoffen_69","1"
"GewasbeschermingsmiddelenTotaal_70","1"
"Fungiciden_71","1"
"Insecticiden_72","1"
"Herbiciden_73","1"
"OverigeMiddelen_74","1"
"VeevoedersTotaal_75","1"
"Ruwvoeders_76","1"
"VochtrijkeDiervoeders_77","1"
"MengvoedersTotaal_78","1"
"Kalvervoeders_79","1"
"RundveevoedersTotaal_80","1"
"Standaardvoeder90DVE_81","1"
"Standaardvoeder120DVE_82","1"
"VarkensvoedersTotaal_83","1"
"Biggenvoeders_84","1"
"Zeugenvoeders_85","1"
"Vleesvarkensvoeders_86","1"
"PluimveevoedersTotaal_87","1"
"OpfokvoedersVoorPluimvee_88","1"
"LegFoktoomvoeders_89","1"
"Slachtpluimveevoeders_90","1"
"GereedschapHulpmaterialenTotaal_91","1"
"Stro_92","1"
"Emballage_93","1"
"OverigGereedschapMateriaal_94","1"
"OnderhoudWerktuigenEnMachines_95","1"
"OnderhoudGebouwen_96","1"
"Dierverzorging_97","1"
"AlgemeneKostenTotaal_98","1"
"Telefoon_99","1"
"Water_100","1"
"Accountants_101","1"
"BankenFinancieleInstellingen_102","1"
"Verzekeringen_103","1"
"HuurMelkquotum_104","1"
"Mestafzet_105","1"
"VeilingkostenProvisie_106","1"
"Vrachtkosten_107","1"
"Waterschapslasten_108","1"
"Zuiveringslasten_109","1"
"OverigeAlgemeneKosten_110","1"
"InvesteringsgoederenTotaal_111","1"
"InventarisTotaal_112","1"
"Grondbewerkingsmachines_113","1"
"Oogstmachines_114","1"
"OverigeMachinesEnInstallaties_115","1"
"Landbouwtractoren_116","1"
"Landbouwwagens_117","1"
"Gebouwen_118","1"
"Leeftijdscategorieen","1"
"CaoSectoren","3"
"InclusiefBijzondereBeloningen_1","1"
"ExclusiefBijzondereBeloningen_2","1"
"InclusiefBijzondereBeloningen_3","1"
"ExclusiefBijzondereBeloningen_4","1"
"Gewassen","4"
"BiologischeBestrijders","2"
"PercentageVanBedrijvenMetToepassing_2","2"
"PercentageOppervlakteTovVorigeMeting_5","1"
"Januari_6","1"
"Februari_7","1"
"Maart_8","1"
"April_9","1"
"Mei_10","1"
"Juni_11","1"
"Juli_12","1"
"Augustus_13","1"
"September_14","1"
"Oktober_15","1"
"November_16","1"
"December_17","1"
"Aantal_18","2"
"Januari_19","1"
"Februari_20","1"
"Maart_21","1"
"April_22","1"
"Mei_23","1"
"Juni_24","1"
"Juli_25","1"
"Augustus_26","1"
"September_27","1"
"Oktober_28","1"
"November_29","1"
"December_30","1"
"AantalPerBedrijf_31","1"
"DoseringPerBedrijf_32","1"
"AantalPerHa_33","1"
"DoseringPerHa_34","1"
"PercentageVanTotaalPerGewas_35","1"
"PercentageVanTotaalPerSoort_36","1"
"BedrijfstakkenBranchesSBI93","40"
"GemArbeidsduurWerkzameBeroepsbev_2","2"
"TotaalWerknemers_3","6"
"WerknemersVasteArbeidsrelatie_4","2"
"WerknemersFlexArbeidsrelatie_5","2"
"TotaalZelfstandigen_6","2"
"ZelfstandigenZonderPersoneel_7","2"
"ZelfstMetPersoneelEnMeewGezinsl_8","2"
"PositieWerkkringOnbekend_9","3"
"k_12Tot20UurPerWeek_10","2"
"k_20Tot35UurPerWeek_11","2"
"k_35UurOfMeerPerWeek_12","2"
"ArbeidsduurOnbekend_13","2"
"k_1ElementairBeroepsniveau_14","2"
"k_2LaagBeroepsniveau_15","2"
"k_4MiddelbaarBeroepsniveau_16","2"
"k_6HoogBeroepsniveau_17","2"
"k_8WetenschappelijkBeroepsniveau_18","2"
"BeroepsniveauOnbekend_19","2"
"KerkelijkeGezindte","4"
"Totaal18JaarEnOuder_1","1"
"Leeftijd1824Jaar_4","1"
"Leeftijd2534Jaar_5","1"
"Leeftijd3544Jaar_6","1"
"Leeftijd4554Jaar_7","1"
"Leeftijd5564Jaar_8","1"
"Leeftijd6574Jaar_9","1"
"Leeftijd75JaarOfOuder_10","1"
"OnderwijsniveauBasisonderwijs_11","1"
"OnderwijsniveauVbo_12","1"
"OnderwijsniveauMavo_13","1"
"OnderwijsniveauHavoVwo_14","1"
"OnderwijsniveauHboUniversiteit_15","1"
"Eenpersoonshuishouden_16","3"
"LidVanEenoudergezin_17","1"
"LidVanPaarZonderKinderen_18","1"
"LidVanPaarMetKinderen_19","1"
"PositieInHuishoudenOverig_20","1"
"HooggeschooldeHoofdarbeid_21","1"
"OverigeHoofdarbeid_22","1"
"KleineZelfstandigenZelfstAgrariers_23","1"
"SupervisorenHandarbeidGeschHandarb_24","1"
"HalfEnOngeschooldeHandarbeid_25","1"
"OnderwijsVolgend_26","1"
"WerklozeBeroepsbevolking_27","1"
"ArbeidsOngeschikt_28","1"
"Gepensioneerd_29","1"
"VerzorgtHuishoudenMetMinderjarigen_30","1"
"VerzorgtHuishoudenZonderMinderjarigen_31","1"
"GetrouwdZijn_32","1"
"LevenVoorJeGezin_33","1"
"DeToekomstVanMijnKinderen_34","1"
"EenGelukkigGezinsleven_35","1"
"Gemiddelde_36","1"
"VooruitKomenInJeLeven_37","1"
"HetFinancieelGoedHebben_38","1"
"GevoelHebbenDatJeIetsBereiktHebt_39","1"
"MaatschappelijkeZekerheid_40","1"
"Gemiddelde_41","1"
"MeewerkenVerminderenInkomensverschil_42","1"
"GrotereGelijkheidBevorderen_43","1"
"DoorbrekenHuidigeMachtsverhouding_44","1"
"InzetVoorMeebeslissendeSamenleving_45","1"
"Gemiddelde_46","1"
"VanHetLevenGenieten_47","1"
"PlezierMaken_48","1"
"Gemiddelde_49","1"
"WeetNiet_50","1"
"NeeBlanco_51","1"
"Ja_52","1"
"PvdA_53","1"
"CDA_54","1"
"VVD_55","1"
"D66_56","2"
"GroenLinks_57","1"
"SGP_58","1"
"GPV_59","1"
"RPF_60","1"
"SP_61","1"
"AnderePartij_62","1"
"BandMetPolitiekePartij_63","1"
"SterkeBand_64","1"
"ZwakMatig_65","1"
"PvdA_66","1"
"CDA_67","1"
"VVD_68","2"
"D66_69","1"
"GroenLinks_70","1"
"SGP_71","1"
"GPV_72","1"
"RPF_73","1"
"SP_74","1"
"AnderePartij_75","1"
"LidmaatschapVanEenPolitiekePartij_76","1"
"GeenPolitiekeInteresse_77","1"
"WeinigInteresse_78","1"
"TamelijkGeinteresseerd_79","1"
"ZeerGeinteresseerd_80","1"
"LuistertNiet_81","1"
"Luistert_82","1"
"ActiefInGesprek_83","1"
"ZeerTevreden_84","1"
"NietTeVredenOntevreden_85","1"
"ZeerOntevreden_86","1"
"BuitengewoonZeerTevreden_87","1"
"Tevreden_88","1"
"TamelijkNietZoTeVreden_89","1"
"ErgGelukkig_90","1"
"NietGelukkigOngelukkig_91","1"
"NietZoGelukkigOngelukkig_92","1"
"Auto_93","1"
"OpenbaarVervoer_94","1"
"Fiets_95","1"
"TeVoet_96","1"
"Overig_97","2"
"Auto_98","1"
"OpenbaarVervoer_99","1"
"Fiets_100","1"
"Overig_101","1"
"Auto_102","1"
"OpenbaarVervoer_103","1"
"Fiets_104","1"
"TeVoet_105","1"
"Overig_106","1"
"Auto_107","2"
"OpenbaarVervoer_108","1"
"Fiets_109","1"
"TeVoet_110","1"
"Overig_111","1"
"WoonwerkverkeerMetAutoCarpoolen_112","1"
"AfvalglasNaarGlasbak_113","1"
"ChemischAfval_114","1"
"Papierafval_115","1"
"GroenteEnFruitafval_116","1"
"Tuinafval_117","1"
"BleekmiddelenBijSchoonmaken_118","1"
"ChemischeToiletverfrisser_119","1"
"MinderLichtenLatenBranden_120","1"
"WaterBesparen_121","1"
"GeheelGedeeltelijkDubbelGlas_122","1"
"GebruikVanSpaarlampenInWoning_123","1"
"WaterbesparendeDouchekop_124","1"
"EnergieBesparendeCvKetel_125","1"
"DrankInStatiegeldverpakking_126","1"
"AfstandTot5KmLopenOfFietsen_127","1"
"GebruikGerecycledToiletpapier_128","1"
"GebruiktAltijdEigenTasBijWinkelen_129","1"
"LuchtBodemEnWater_130","1"
"EconomischeOntwikkeling_131","1"
"SchadeNatuur_132","1"
"GemiddeldeHelemaalMeeEens_133","1"
"WilMeerBetalenVoorProducten_134","1"
"WilNietMeerBetalenVoorSchonerWater_135","1"
"WilMeerBelastingBetalenVoorMilieu_136","1"
"GemiddeldeHelemaalMeeEens_137","1"
"DemonstratieTegenIndustralisatie_138","1"
"PropagandaMakenBeperkingVerkeer_139","1"
"ActiesAansluitenZureRegen_140","1"
"GemiddeldeHelemaalMeeEens_141","1"
"DatVrijwilligerswerkDoet_142","1"
"Jeugdwerk_143","1"
"Onderwijs_144","1"
"Verzorging_145","1"
"Sport_146","1"
"Hobby_147","1"
"Cultureel_148","1"
"Levensbeschouwelijk_149","1"
"Arbeidsorganisatie_150","1"
"PolitiekePartij_151","1"
"OverigeVrijwilligerswerk_152","1"
"NietStedelijkeGemeenten_153","1"
"WeinigStedelijkeGemeenten_154","1"
"MatigStedelijkeGemeenten_155","1"
"SterkStedelijkeGemeenten_156","1"
"ZeerSterkStedelijkeGemeenten_157","1"
"k_5000Inwoners_158","1"
"k_500010000Inwoners_159","1"
"k_1000020000Inwoners_160","1"
"k_2000050000Inwoners_161","1"
"k_50000100000Inwoners_162","1"
"k_100000150000Inwoners_163","1"
"k_150000250000Inwoners_164","1"
"k_250000InwonersOfMeer_165","1"
"NettoOmzetExclBTW_1","3"
"Brutowinst_2","2"
"OverigeBedrijfsopbrengsten_3","3"
"TotaleBedrijfsopbrengsten_4","3"
"TotaalBedrijfslasten_5","7"
"Personeelskosten_6","8"
"Afschrijvingen_7","3"
"Huisvestingskosten_8","2"
"InventarisEnMachinekosten_9","2"
"Autokosten_10","2"
"Verkoopkosten_11","2"
"AlgemeneKosten_12","1"
"Bedrijfsresultaat_13","2"
"FinancieelResultaat_14","1"
"BuitengewoonResultaat_15","1"
"ResultaatVoorBelasting_16","1"
"WerkzamePersonen_17","2"
"OmzetPerFullTimeWerkzamePersoon_18","1"
"LoonkostenPerFullTimeWerknemer_19","1"
"HuwendePersonen_1","1"
"HuwendePersonenPer1000Inwoners_2","1"
"HuwendePersonenPer1000NietGehuwden_3","1"
"VoorDeEersteMaalHuwendePersonen_4","1"
"VoorDeEersteMaalHuwendenRelatief_5","1"
"HuwendenNaEerderPartnerschap_6","1"
"HuwendenNaPartnerschapRelatief_7","1"
"HertrouwendePersonen_8","1"
"HertrouwendePersonenRelatief_9","1"
"HertrouwendePersonenEerderVerweduwd_10","1"
"HertrouwendePersonenEerderGescheiden_11","1"
"EconomischeActiviteiten","1"
"ProductieBasisprijzen_1","8"
"IntermediairVerbruik_2","10"
"ToegevoegdeWaardeBrutoBasisprijzen_3","3"
"BeloningVanWerknemers_4","5"
"NietProductgebondenBelastingen_5","5"
"NietProductgebondenSubsidies_6","4"
"ExploitatieoverschotBruto_7","3"
"ArbeidsvolumeWerkzamePersonen_8","3"
"ArbeidsvolumeWerknemers_9","3"
"Asielverzoeken_1","1"
"Schoolsoort","1"
"TotaalEindexamenkandidaten_1","1"
"TotaalGeslaagd_2","1"
"TotaalAfgewezen_3","1"
"GeslaagdEnNaarWO_4","1"
"GeslaagdEnNaarHBO_5","1"
"GeslaagdEnNaarBOL_6","1"
"GeslaagdEnNaarVO_7","1"
"GeslaagdOverig_8","1"
"AfgewezenEnNaarWO_9","1"
"AfgewezenEnNaarHBO_10","1"
"AfgewezenEnNaarBOL_11","1"
"AfgewezenEnNaarVO_12","1"
"AfgewezenOverig_13","1"
"BrutoBinnenlandsProductMarktprijzen_2","1"
"VervoerEnDienstverleningTenBehoev_26","1"
"BrutoBinnenlandsProductMarktprijzen_44","1"
"NettoBinnenlandsProductMarktprijzen_48","1"
"BrutoBinnenlandsProductMarktprijzen_50","1"
"BrutoBinnenlandsProductMarktprijzen_51","1"
"BrutoNationaalInkomenMarktprijzen_55","1"
"CorrectiePensioenvoorziening_69","1"
"WoninginrichtingOverigeDuurzameGo_84","1"
"BinnenlandsConsumptieHuishoudens_96","1"
"WerkelijkeIndividueleConsumptieTotaal_103","1"
"UitvoerVanGebruikteVasteActiva_149","1"
"UitvoerVanGebruikteVasteActiva_154","1"
"Petrochemie_3","1"
"InzetVoorBlending_4","1"
"Mineraal_5","1"
"Synthetisch_6","1"
"BevolkingOp1Januari2000_1","1"
"PersonenMet52WekenInkomen_2","10"
"PersonenMet52WkInkomenBevolking_3","9"
"PerInwoner_4","10"
"RangnummerInkomenPerInwoner_5","9"
"Ontwikkeling19891999AlleInwoners_6","1"
"PerPersoonMet52WekenInkomen_7","3"
"RangnummerInkomenPersMet52WkInk_8","2"
"Ontwikkeling19891999Met52WkInk_9","1"
"MannenMet52WekenInkomen_10","2"
"VrouwenMet52WekenInkomen_11","2"
"k_1524Jaar_12","3"
"k_2544Jaar_13","3"
"k_4564Jaar_14","3"
"k_65JaarEnOuder_15","3"
"MannenMet52WekenInkomen_16","2"
"VrouwenMet52WekenInkomen_17","2"
"k_1524Jaar_18","3"
"k_2544Jaar_19","3"
"k_4564Jaar_20","3"
"k_65JaarEnOuder_21","4"
"TotaalActief_22","3"
"Zelfstandige_23","3"
"Werknemer_24","3"
"TotaalNietActief_25","3"
"WerkloosheidsEnBijstandsuitkering_26","3"
"Pensioenontvanger_27","3"
"TotaalActief_28","2"
"Zelfstandige_29","2"
"Werknemer_30","2"
"TotaalNietActief_31","2"
"WerkloosheidsEnBijstandsuitkering_32","2"
"Pensioenontvanger_33","2"
"TotaalBevolking_34","1"
"Autochtonen_35","2"
"TotaalAllochtonen_36","2"
"WesterseLanden_37","1"
"NietWesterseLanden_38","1"
"TotaalBevolking_39","1"
"Autochtonen_40","2"
"TotaalAllochtonen_41","2"
"WesterseLanden_42","1"
"NietWesterseLanden_43","1"
"TotaalPersonenMet52WkInkomen_44","2"
"k_1e10GroepLaagste_45","1"
"k_2e10Groep_46","1"
"k_3e10Groep_47","1"
"k_4e10Groep_48","1"
"k_5e10Groep_49","1"
"k_6e10Groep_50","1"
"k_7e10Groep_51","1"
"k_8e10Groep_52","1"
"k_9e10Groep_53","1"
"k_10e10GroepHoogste_54","1"
"Laagste40_55","1"
"Midden40_56","1"
"Hoogste20_57","1"
"TotaalBevolking_58","1"
"Eenpersoonshuishoudens_59","3"
"ZonderMinderjarigeKinderen_60","2"
"MetMinderjarigeKinderen_61","2"
"TotaalBevolking_62","1"
"Eenpersoonshuishoudens_63","2"
"ZonderMinderjarigeKinderen_64","2"
"MetMinderjarigeKinderen_65","2"
"GestandaardiseerdInkomen_66","2"
"AantalHuishoudens_67","2"
"PercentageMetLaagInkomen_68","2"
"AantalHuishoudens_69","2"
"PercentageMetLaagInkomen_70","2"
"AantalHuishoudens_71","2"
"PercentageMetLaagInkomen_72","2"
"AantalHuishoudens_73","2"
"PercentageMetLaagInkomen_74","2"
"AantalHuishoudens_75","1"
"Percentage_76","1"
"Rangnummer_77","1"
"AantalHuishoudens_78","1"
"Percentage_79","1"
"Rangnummer_80","1"
"Bevolking_81","1"
"InParticuliereHuishoudens_82","1"
"GemiddeldGestandaardiseerdInkomen_83","1"
"AantalInkomenstrekkers_84","1"
"GemiddeldBesteedbaarInkomen_85","1"
"Inkomensontwikkeling19891999_86","1"
"Tweeverdieners_87","1"
"Eenverdieners_88","1"
"TotaalBevolking_89","1"
"k_1e10GroepLaagste_90","1"
"k_2e10Groep_91","1"
"k_3e10Groep_92","1"
"k_4e10Groep_93","1"
"k_5e10Groep_94","1"
"k_6e10Groep_95","1"
"k_7e10Groep_96","1"
"k_8e10Groep_97","1"
"k_9e10Groep_98","1"
"k_10e10GroepHoogste_99","1"
"Laagste40_100","1"
"Midden40_101","1"
"Hoogste20_102","1"
"TotaalBevolking_103","1"
"k_1e10GroepLaagste_104","1"
"k_2e10Groep_105","1"
"k_3e10Groep_106","1"
"k_4e10Groep_107","1"
"k_5e10Groep_108","1"
"k_6e10Groep_109","1"
"k_7e10Groep_110","1"
"k_8e10Groep_111","1"
"k_9e10Groep_112","1"
"k_10e10GroepHoogste_113","1"
"k_2e4e10Groep30_114","1"
"k_5e8e10Groep40_115","1"
"k_9e10e10Groep20_116","1"
"WijzeVanAfdoeningDoorOM","1"
"TotaalAfdoeningen_1","3"
"Totaal4GrootsteGemeenten_2","9"
"Amsterdam_3","9"
"Rotterdam_4","9"
"DenHaag_5","9"
"Utrecht_6","9"
"TotaalOverige21GroteGemeenten_7","9"
"Almelo_8","9"
"Arnhem_9","9"
"Breda_10","9"
"Deventer_11","9"
"Dordrecht_12","9"
"Eindhoven_13","9"
"Enschede_14","9"
"Groningen_15","9"
"Haarlem_16","9"
"Heerlen_17","9"
"Helmond_18","9"
"Hengelo_19","9"
"SHertogenbosch_20","9"
"Leeuwarden_21","9"
"Leiden_22","9"
"Maastricht_23","9"
"Nijmegen_24","9"
"Schiedam_25","9"
"Tilburg_26","9"
"Venlo_27","9"
"Zwolle_28","9"
"ZeerStedelijk_29","9"
"SterkStedelijk_30","9"
"MatigStedelijk_31","9"
"WeinigStedelijk_32","9"
"NietStedelijk_33","9"
"GemeenteVanMisdrijfOnbekend_34","9"
"MinderDan20000Inwoners_35","9"
"k_20000Tot50000Inwoners_36","9"
"k_50000Tot100000Inwoners_37","9"
"k_100000Tot250000Inwoners_38","9"
"k_250000InwonersOfMeer_39","9"
"GemeenteVanMisdrijfOnbekend_40","9"
"WerkzameStoffen","1"
"GrootteOppervlakteMetGebruik_1","1"
"OppervlakteInVanTotaalAreaal_2","1"
"OppervlakteInVanToepassingsgroep_3","1"
"GebruikPerJaar_4","1"
"GebruikInVanTotaalWerkzameStoffen_5","1"
"GebruikInVanToepassingsgroep_6","1"
"TotaalOnroerendeZaken_1","1"
"NietWoningen_3","1"
"GemiddeldeWoningwaarde_4","1"
"AfnameOpJaarbasis","1"
"HoogsteTarief_1","1"
"GemiddeldeTarief_2","1"
"LaagsteTarief_3","1"
"TotaalHulpverleningen_1","1"
"TotaalHulpverleningenInGebouwen_2","1"
"Woongebouwen_3","1"
"GebouwenInChemischeIndustrie_4","1"
"GebouwenOverigeIndustrie_5","1"
"Werkplaatsen_6","1"
"Winkels_7","1"
"Onderwijsgebouwen_8","1"
"ZiekenBejaardenVerzorgingshuis_9","1"
"Horecabedrijven_10","1"
"AndereGebouwen_11","1"
"GeenHulp_13","1"
"BevrijdenReddenPersonen_14","1"
"OpenenDeuren_15","1"
"BestrijdenWateroverlast_16","1"
"BestrijdenStormschade_17","1"
"BevrijdenDieren_18","1"
"AndereWerkzaamheden_19","1"
"TotaalHulpverleningenNietInGebouwen_21","1"
"Woonschip_22","1"
"WegenStratenTerreinenED_23","1"
"Personenauto_24","1"
"AnderMotorvoertuig_25","1"
"Spoorwegmaterieel_26","1"
"Scheepvaart_27","1"
"Opslagterreinen_28","1"
"Water_29","2"
"AndereObjecten_30","1"
"Onbekend_31","3"
"GeenHulp_32","1"
"BevrijdenReddenPersonen_33","1"
"BergenVerwijderenAutoED_34","1"
"ReinigenWegenEnTerreinen_35","1"
"OpenenDeuren_36","1"
"BestrijdenWateroverlast_37","1"
"BestrijdenStormschade_38","1"
"BevrijdenDieren_39","1"
"BergenLijk_40","1"
"AndereWerkzaamheden_41","1"
"TotaalDoden_43","1"
"VerdrinkingVerstikking_44","1"
"AndersOnbekend_45","1"
"TotaalGewonden_46","1"
"BreukenKneuzingen_47","1"
"Snijwonden_48","1"
"Bedwelmden_49","1"
"AndersOnbekend_50","1"
"TotaalReddingen_51","1"
"DoorBrandweer_52","1"
"DoorAnderen_53","1"
"TotaalEersteHulp_54","1"
"DoorBrandweer_55","1"
"DoorAmbulanceOfArts_56","1"
